,Order ID,Customer ID,Product ID,Order Date,Ship Date,Ship Mode
294,CA-2014-111451,KL-16555,FUR-CH-10001891,12/26/2014,12/28/2014,First Class
295,CA-2014-111451,KL-16555,FUR-FU-10002918,12/26/2014,12/28/2014,First Class
296,CA-2014-111451,KL-16555,OFF-BI-10004593,12/26/2014,12/28/2014,First Class
297,CA-2014-111451,KL-16555,OFF-FA-10004854,12/26/2014,12/28/2014,First Class
298,CA-2016-142545,JD-15895,OFF-PA-10002105,10/28/2016,11/3/2016,Standard Class
299,CA-2016-142545,JD-15895,OFF-ST-10002756,10/28/2016,11/3/2016,Standard Class
300,CA-2016-142545,JD-15895,OFF-PA-10004243,10/28/2016,11/3/2016,Standard Class
301,CA-2016-142545,JD-15895,FUR-FU-10001861,10/28/2016,11/3/2016,Standard Class
302,CA-2016-142545,JD-15895,OFF-BI-10002706,10/28/2016,11/3/2016,Standard Class
303,US-2017-152380,JH-15910,FUR-TA-10002533,11/19/2017,11/23/2017,Standard Class
304,CA-2015-144253,AS-10225,FUR-FU-10002671,5/4/2015,5/9/2015,Second Class
305,CA-2014-130960,KB-16600,OFF-AR-10003651,12/30/2014,1/4/2015,Standard Class
306,CA-2014-111003,CR-12625,OFF-BI-10001072,6/1/2014,6/6/2014,Standard Class
307,CA-2014-111003,CR-12625,OFF-AR-10002135,6/1/2014,6/6/2014,Standard Class
308,CA-2017-126774,SH-20395,OFF-AR-10002804,4/15/2017,4/17/2017,First Class
309,CA-2016-142902,BP-11185,FUR-FU-10001918,9/12/2016,9/14/2016,Second Class
310,CA-2016-142902,BP-11185,FUR-CH-10004086,9/12/2016,9/14/2016,Second Class
311,CA-2016-142902,BP-11185,FUR-FU-10001756,9/12/2016,9/14/2016,Second Class
312,CA-2016-142902,BP-11185,OFF-LA-10000634,9/12/2016,9/14/2016,Second Class
313,CA-2014-120887,TS-21205,FUR-FU-10001588,9/27/2014,10/3/2014,Standard Class
314,CA-2014-167850,AG-10525,TEC-PH-10002398,8/9/2014,8/16/2014,Standard Class
315,CA-2014-167850,AG-10525,OFF-PA-10001937,8/9/2014,8/16/2014,Standard Class
316,CA-2014-164259,SP-20860,OFF-AR-10003373,12/28/2014,12/30/2014,First Class
317,CA-2014-164973,NM-18445,FUR-CH-10002602,11/4/2014,11/9/2014,Standard Class
318,CA-2014-164973,NM-18445,TEC-MA-10002927,11/4/2014,11/9/2014,Standard Class
319,CA-2014-164973,NM-18445,TEC-PH-10004093,11/4/2014,11/9/2014,Standard Class
320,CA-2014-164973,NM-18445,TEC-AC-10000892,11/4/2014,11/9/2014,Standard Class
321,CA-2014-164973,NM-18445,OFF-ST-10002974,11/4/2014,11/9/2014,Standard Class
322,CA-2014-156601,FA-14230,OFF-FA-10000624,9/19/2014,9/24/2014,Standard Class
323,CA-2016-162138,GK-14620,OFF-BI-10004593,4/23/2016,4/27/2016,Standard Class
324,CA-2016-162138,GK-14620,TEC-AC-10001908,4/23/2016,4/27/2016,Standard Class
325,CA-2017-153339,DJ-13510,FUR-FU-10001967,11/3/2017,11/5/2017,Second Class
326,US-2016-141544,PO-18850,TEC-PH-10003645,8/30/2016,9/1/2016,First Class
327,US-2016-141544,PO-18850,OFF-ST-10000675,8/30/2016,9/1/2016,First Class
328,US-2016-141544,PO-18850,FUR-CH-10003312,8/30/2016,9/1/2016,First Class
329,US-2016-141544,PO-18850,OFF-LA-10001074,8/30/2016,9/1/2016,First Class
330,US-2016-141544,PO-18850,OFF-BI-10001524,8/30/2016,9/1/2016,First Class
331,US-2016-150147,JL-15850,TEC-PH-10004614,4/25/2016,4/29/2016,Second Class
332,US-2016-150147,JL-15850,OFF-BI-10001153,4/25/2016,4/29/2016,Second Class
333,US-2016-150147,JL-15850,OFF-BI-10001982,4/25/2016,4/29/2016,Second Class
334,CA-2015-137946,DB-13615,OFF-BI-10001922,9/1/2015,9/4/2015,Second Class
335,CA-2015-137946,DB-13615,TEC-CO-10001449,9/1/2015,9/4/2015,Second Class
336,CA-2015-137946,DB-13615,OFF-BI-10004140,9/1/2015,9/4/2015,Second Class
337,CA-2014-129924,AC-10420,OFF-BI-10003314,7/12/2014,7/17/2014,Standard Class
338,CA-2014-129924,AC-10420,FUR-TA-10004575,7/12/2014,7/17/2014,Standard Class
339,CA-2015-128167,KL-16645,OFF-FA-10000490,6/22/2015,6/26/2015,Second Class
340,CA-2014-122336,JD-15895,OFF-AR-10000122,4/13/2014,4/17/2014,Second Class
341,CA-2014-122336,JD-15895,OFF-BI-10003656,4/13/2014,4/17/2014,Second Class
342,CA-2014-122336,JD-15895,OFF-FA-10002780,4/13/2014,4/17/2014,Second Class
343,CA-2014-122336,JD-15895,TEC-PH-10000702,4/13/2014,4/17/2014,Second Class
344,US-2015-120712,CS-12130,OFF-ST-10000107,12/20/2015,12/24/2015,Standard Class
345,CA-2017-169901,CC-12550,TEC-PH-10002293,6/15/2017,6/19/2017,Standard Class
346,CA-2017-134306,TD-20995,OFF-AR-10004027,7/8/2017,7/12/2017,Standard Class
347,CA-2017-134306,TD-20995,OFF-PA-10000249,7/8/2017,7/12/2017,Standard Class
348,CA-2017-134306,TD-20995,OFF-AR-10001374,7/8/2017,7/12/2017,Standard Class
349,CA-2016-129714,AB-10060,TEC-AC-10000290,9/1/2016,9/3/2016,First Class
350,CA-2016-129714,AB-10060,OFF-PA-10001970,9/1/2016,9/3/2016,First Class
351,CA-2016-129714,AB-10060,OFF-BI-10002160,9/1/2016,9/3/2016,First Class
352,CA-2016-129714,AB-10060,OFF-PA-10001970,9/1/2016,9/3/2016,First Class
353,CA-2016-129714,AB-10060,OFF-BI-10004995,9/1/2016,9/3/2016,First Class
354,CA-2016-138520,JL-15505,FUR-BO-10002268,4/8/2016,4/13/2016,Standard Class
355,CA-2016-138520,JL-15505,OFF-EN-10001137,4/8/2016,4/13/2016,Standard Class
356,CA-2016-138520,JL-15505,OFF-AR-10002399,4/8/2016,4/13/2016,Standard Class
357,CA-2016-138520,JL-15505,OFF-PA-10002713,4/8/2016,4/13/2016,Standard Class
358,CA-2016-130001,HK-14890,OFF-PA-10002666,4/23/2016,4/28/2016,Standard Class
359,CA-2017-155698,VB-21745,OFF-AP-10001124,3/8/2017,3/11/2017,First Class
360,CA-2017-155698,VB-21745,OFF-LA-10001158,3/8/2017,3/11/2017,First Class
361,CA-2017-144904,KW-16435,OFF-LA-10001158,9/25/2017,10/1/2017,Standard Class
362,CA-2017-144904,KW-16435,FUR-CH-10000785,9/25/2017,10/1/2017,Standard Class
363,CA-2017-144904,KW-16435,OFF-AR-10003732,9/25/2017,10/1/2017,Standard Class
364,CA-2017-144904,KW-16435,FUR-FU-10000023,9/25/2017,10/1/2017,Standard Class
365,CA-2014-123344,JD-16060,OFF-ST-10001713,9/24/2014,9/29/2014,Standard Class
366,CA-2016-155516,MK-17905,OFF-BI-10002412,10/21/2016,10/21/2016,Same Day
367,CA-2016-155516,MK-17905,OFF-SU-10001225,10/21/2016,10/21/2016,Same Day
368,CA-2016-155516,MK-17905,OFF-ST-10002406,10/21/2016,10/21/2016,Same Day
369,CA-2016-155516,MK-17905,FUR-BO-10002545,10/21/2016,10/21/2016,Same Day
370,CA-2017-104745,GT-14755,OFF-PA-10002036,5/29/2017,6/4/2017,Standard Class
371,CA-2017-104745,GT-14755,OFF-ST-10002205,5/29/2017,6/4/2017,Standard Class
372,US-2014-119137,AG-10900,OFF-BI-10001982,7/23/2014,7/27/2014,Standard Class
373,US-2014-119137,AG-10900,TEC-AC-10003911,7/23/2014,7/27/2014,Standard Class
374,US-2014-119137,AG-10900,OFF-AR-10000658,7/23/2014,7/27/2014,Standard Class
375,US-2014-119137,AG-10900,TEC-AC-10002076,7/23/2014,7/27/2014,Standard Class
376,US-2016-134656,MM-18280,OFF-PA-10003039,9/28/2016,10/1/2016,First Class
377,US-2017-134481,AR-10405,FUR-TA-10004915,8/27/2017,9/1/2017,Standard Class
378,CA-2015-130792,RA-19915,OFF-AP-10000696,4/28/2015,5/5/2015,Standard Class
379,CA-2015-130792,RA-19915,OFF-ST-10003327,4/28/2015,5/5/2015,Standard Class
380,CA-2015-130792,RA-19915,OFF-BI-10000309,4/28/2015,5/5/2015,Standard Class
381,CA-2016-134775,AS-10285,OFF-PA-10004734,10/28/2016,10/29/2016,First Class
382,CA-2016-134775,AS-10285,OFF-BI-10002225,10/28/2016,10/29/2016,First Class
383,CA-2015-125395,LA-16780,TEC-AC-10004708,6/26/2015,6/29/2015,Second Class
384,US-2015-168935,DO-13435,FUR-TA-10000617,11/27/2015,12/2/2015,Standard Class
385,US-2015-168935,DO-13435,TEC-AC-10002335,11/27/2015,12/2/2015,Standard Class
386,CA-2015-122756,DK-13225,TEC-MA-10001681,12/3/2015,12/7/2015,Standard Class
387,CA-2015-122756,DK-13225,FUR-FU-10001935,12/3/2015,12/7/2015,Standard Class
388,CA-2014-115973,NG-18430,OFF-AR-10004757,11/24/2014,11/26/2014,First Class
389,CA-2017-101798,MV-18190,OFF-BI-10000050,12/11/2017,12/15/2017,Standard Class
390,CA-2017-101798,MV-18190,TEC-AC-10001998,12/11/2017,12/15/2017,Standard Class
391,US-2014-135972,JG-15115,TEC-PH-10003012,9/21/2014,9/23/2014,Second Class
392,US-2014-135972,JG-15115,TEC-CO-10002313,9/21/2014,9/23/2014,Second Class
393,US-2014-134971,BP-11095,OFF-BI-10003982,6/7/2014,6/10/2014,Second Class
394,CA-2017-102946,VP-21730,OFF-BI-10004492,6/30/2017,7/5/2017,Standard Class
395,CA-2017-165603,SS-20140,OFF-ST-10000798,10/17/2017,10/19/2017,Second Class
396,CA-2017-165603,SS-20140,OFF-PA-10002552,10/17/2017,10/19/2017,Second Class
397,CA-2015-122259,HP-14815,OFF-SU-10002573,10/31/2015,11/4/2015,Standard Class
398,CA-2016-108987,AG-10675,OFF-ST-10001580,9/8/2016,9/10/2016,Second Class
399,CA-2016-108987,AG-10675,FUR-BO-10004834,9/8/2016,9/10/2016,Second Class
400,CA-2016-108987,AG-10675,OFF-ST-10000934,9/8/2016,9/10/2016,Second Class
401,CA-2016-108987,AG-10675,TEC-AC-10000158,9/8/2016,9/10/2016,Second Class
402,CA-2014-113166,LF-17185,OFF-PA-10001947,12/24/2014,12/26/2014,First Class
403,CA-2014-155208,SP-20650,OFF-AR-10003478,4/16/2014,4/20/2014,Standard Class
404,CA-2017-117933,RF-19840,OFF-AP-10004249,12/24/2017,12/29/2017,Standard Class
405,CA-2017-117457,KH-16510,TEC-AC-10000158,12/8/2017,12/12/2017,Standard Class
406,CA-2017-117457,KH-16510,TEC-CO-10004115,12/8/2017,12/12/2017,Standard Class
407,CA-2017-117457,KH-16510,OFF-PA-10003724,12/8/2017,12/12/2017,Standard Class
408,CA-2017-117457,KH-16510,FUR-TA-10002041,12/8/2017,12/12/2017,Standard Class
409,CA-2017-117457,KH-16510,OFF-PA-10002893,12/8/2017,12/12/2017,Standard Class
410,CA-2017-117457,KH-16510,OFF-LA-10003766,12/8/2017,12/12/2017,Standard Class
411,CA-2017-117457,KH-16510,OFF-PA-10001970,12/8/2017,12/12/2017,Standard Class
412,CA-2017-117457,KH-16510,FUR-BO-10001972,12/8/2017,12/12/2017,Standard Class
413,CA-2017-117457,KH-16510,FUR-CH-10003956,12/8/2017,12/12/2017,Standard Class
414,CA-2017-142636,KC-16675,OFF-PA-10000157,11/3/2017,11/7/2017,Standard Class
415,CA-2017-142636,KC-16675,FUR-CH-10001891,11/3/2017,11/7/2017,Standard Class
416,CA-2017-122105,CJ-12010,OFF-AR-10004344,6/24/2017,6/28/2017,Standard Class
417,CA-2016-148796,PB-19150,FUR-CH-10004886,4/14/2016,4/18/2016,Standard Class
418,CA-2017-154816,VB-21745,OFF-PA-10003845,11/6/2017,11/10/2017,Standard Class
419,CA-2017-110478,SP-20860,OFF-AR-10001573,3/4/2017,3/9/2017,Standard Class
420,CA-2017-110478,SP-20860,OFF-EN-10000483,3/4/2017,3/9/2017,Standard Class
421,CA-2014-142048,JE-15745,TEC-AC-10004114,6/22/2014,6/25/2014,First Class
422,CA-2017-125388,MP-17965,FUR-FU-10004712,10/19/2017,10/23/2017,Standard Class
423,CA-2017-125388,MP-17965,OFF-ST-10000918,10/19/2017,10/23/2017,Standard Class
424,CA-2017-155705,NF-18385,FUR-CH-10000015,8/21/2017,8/23/2017,Second Class
425,CA-2017-149160,JM-15265,FUR-FU-10003347,11/23/2017,11/26/2017,Second Class
426,CA-2017-149160,JM-15265,OFF-BI-10001543,11/23/2017,11/26/2017,Second Class
427,CA-2014-101476,SD-20485,TEC-MA-10000029,9/12/2014,9/13/2014,First Class
428,CA-2017-152275,KH-16630,OFF-AR-10000369,10/1/2017,10/8/2017,Standard Class
429,US-2016-123750,RB-19795,OFF-BI-10004584,4/15/2016,4/21/2016,Standard Class
430,US-2016-123750,RB-19795,TEC-AC-10004659,4/15/2016,4/21/2016,Standard Class
431,US-2016-123750,RB-19795,TEC-AC-10004659,4/15/2016,4/21/2016,Standard Class
432,US-2016-123750,RB-19795,OFF-ST-10000617,4/15/2016,4/21/2016,Standard Class
433,CA-2016-127369,DB-13060,OFF-ST-10003306,6/6/2016,6/7/2016,First Class
434,US-2014-150574,MK-18160,OFF-BI-10000773,12/19/2014,12/25/2014,Standard Class
435,US-2014-150574,MK-18160,TEC-AC-10002600,12/19/2014,12/25/2014,Standard Class
436,CA-2016-147375,PO-19180,TEC-MA-10002937,6/12/2016,6/14/2016,Second Class
437,CA-2016-147375,PO-19180,OFF-PA-10001970,6/12/2016,6/14/2016,Second Class
438,CA-2017-130043,BB-11545,OFF-PA-10002230,9/15/2017,9/19/2017,Standard Class
439,CA-2017-157252,CV-12805,FUR-CH-10003396,1/20/2017,1/23/2017,Second Class
440,CA-2016-115756,PK-19075,FUR-FU-10000246,9/5/2016,9/7/2016,Second Class
441,CA-2016-115756,PK-19075,OFF-ST-10000060,9/5/2016,9/7/2016,Second Class
442,CA-2016-115756,PK-19075,OFF-ST-10003058,9/5/2016,9/7/2016,Second Class
443,CA-2016-115756,PK-19075,OFF-PA-10002222,9/5/2016,9/7/2016,Second Class
444,CA-2016-115756,PK-19075,FUR-CH-10002372,9/5/2016,9/7/2016,Second Class
445,CA-2016-115756,PK-19075,OFF-LA-10001317,9/5/2016,9/7/2016,Second Class
446,CA-2017-154214,TB-21595,FUR-FU-10000206,3/20/2017,3/25/2017,Second Class
447,CA-2016-166674,RB-19360,OFF-AR-10000588,4/1/2016,4/3/2016,Second Class
448,CA-2016-166674,RB-19360,OFF-ST-10001469,4/1/2016,4/3/2016,Second Class
449,CA-2016-166674,RB-19360,OFF-AR-10001953,4/1/2016,4/3/2016,Second Class
450,CA-2016-166674,RB-19360,OFF-AR-10003156,4/1/2016,4/3/2016,Second Class
451,CA-2016-166674,RB-19360,OFF-AR-10004974,4/1/2016,4/3/2016,Second Class
452,CA-2016-166674,RB-19360,TEC-PH-10002365,4/1/2016,4/3/2016,Second Class
453,CA-2017-147277,EB-13705,FUR-TA-10001539,10/20/2017,10/24/2017,Standard Class
454,CA-2017-147277,EB-13705,OFF-ST-10000142,10/20/2017,10/24/2017,Standard Class
455,CA-2016-100153,KH-16630,TEC-AC-10001772,12/13/2016,12/17/2016,Standard Class
456,US-2014-110674,SC-20095,FUR-CH-10000225,2/12/2014,2/18/2014,Standard Class
457,US-2016-157945,NF-18385,FUR-CH-10002331,9/26/2016,10/1/2016,Standard Class
458,US-2016-157945,NF-18385,OFF-EN-10001415,9/26/2016,10/1/2016,Standard Class
459,CA-2015-109638,JH-15985,OFF-AP-10002472,12/15/2015,12/22/2015,Standard Class
460,CA-2015-109638,JH-15985,TEC-AC-10004571,12/15/2015,12/22/2015,Standard Class
461,CA-2015-109638,JH-15985,OFF-BI-10001098,12/15/2015,12/22/2015,Standard Class
462,CA-2016-109869,TN-21040,FUR-FU-10000023,4/22/2016,4/29/2016,Standard Class
463,CA-2016-109869,TN-21040,FUR-TA-10001889,4/22/2016,4/29/2016,Standard Class
464,CA-2016-109869,TN-21040,OFF-BI-10000315,4/22/2016,4/29/2016,Standard Class
465,CA-2016-109869,TN-21040,OFF-SU-10003505,4/22/2016,4/29/2016,Standard Class
466,CA-2016-109869,TN-21040,OFF-AP-10002578,4/22/2016,4/29/2016,Standard Class
467,US-2015-101399,JS-15940,FUR-FU-10002918,1/17/2015,1/24/2015,Standard Class
468,CA-2017-154907,DS-13180,FUR-BO-10002824,3/31/2017,4/4/2017,Standard Class
469,US-2016-100419,CC-12670,OFF-BI-10002194,12/16/2016,12/20/2016,Second Class
470,CA-2015-154144,MH-17785,OFF-PA-10004071,12/20/2015,12/24/2015,Standard Class
471,CA-2014-144666,JP-15520,OFF-ST-10002743,11/9/2014,11/11/2014,Second Class
472,CA-2014-144666,JP-15520,FUR-BO-10001601,11/9/2014,11/11/2014,Second Class
473,CA-2014-144666,JP-15520,TEC-PH-10002680,11/9/2014,11/11/2014,Second Class
474,CA-2014-144666,JP-15520,OFF-ST-10001321,11/9/2014,11/11/2014,Second Class
475,CA-2014-144666,JP-15520,OFF-PA-10001509,11/9/2014,11/11/2014,Second Class
476,CA-2014-144666,JP-15520,OFF-PA-10003465,11/9/2014,11/11/2014,Second Class
477,CA-2016-103891,KH-16690,TEC-PH-10000149,7/12/2016,7/19/2016,Standard Class
478,CA-2016-152632,JE-15475,FUR-FU-10002671,10/27/2016,11/2/2016,Standard Class
479,CA-2016-100790,JG-15805,OFF-AR-10003045,6/26/2016,7/2/2016,Standard Class
480,CA-2016-100790,JG-15805,OFF-ST-10000689,6/26/2016,7/2/2016,Standard Class
481,CA-2014-134677,XP-21865,TEC-AC-10001445,10/6/2014,10/10/2014,Standard Class
482,CA-2014-127691,EM-14065,OFF-AR-10002053,7/22/2014,7/27/2014,Standard Class
483,CA-2014-127691,EM-14065,TEC-AC-10002567,7/22/2014,7/27/2014,Standard Class
484,CA-2017-140963,MT-18070,OFF-LA-10003923,6/10/2017,6/13/2017,First Class
485,CA-2017-140963,MT-18070,FUR-BO-10001337,6/10/2017,6/13/2017,First Class
486,CA-2017-140963,MT-18070,TEC-PH-10001924,6/10/2017,6/13/2017,First Class
487,CA-2014-154627,SA-20830,TEC-PH-10001363,10/29/2014,10/31/2014,First Class
488,CA-2014-133753,CW-11905,TEC-PH-10000376,6/9/2014,6/13/2014,Second Class
489,CA-2014-133753,CW-11905,TEC-AC-10000303,6/9/2014,6/13/2014,Second Class
490,CA-2014-133753,CW-11905,OFF-AR-10001953,6/9/2014,6/13/2014,Second Class
491,CA-2014-113362,AJ-10960,OFF-ST-10001809,9/14/2014,9/19/2014,Standard Class
492,CA-2014-113362,AJ-10960,OFF-EN-10003845,9/14/2014,9/19/2014,Standard Class
493,CA-2016-169166,SS-20590,TEC-AC-10000991,5/9/2016,5/14/2016,Standard Class
494,US-2016-120929,RO-19780,FUR-TA-10001857,3/18/2016,3/21/2016,Second Class
495,CA-2015-134782,MD-17350,OFF-EN-10001434,12/27/2015,12/31/2015,Standard Class
496,CA-2016-126158,SC-20095,OFF-BI-10002498,7/25/2016,7/31/2016,Standard Class
497,CA-2016-126158,SC-20095,FUR-FU-10004864,7/25/2016,7/31/2016,Standard Class
498,CA-2016-126158,SC-20095,FUR-CH-10002602,7/25/2016,7/31/2016,Standard Class
499,CA-2016-126158,SC-20095,FUR-FU-10000073,7/25/2016,7/31/2016,Standard Class
500,US-2016-105578,MY-17380,OFF-BI-10001670,5/30/2016,6/4/2016,Standard Class
501,US-2016-105578,MY-17380,OFF-BI-10001658,5/30/2016,6/4/2016,Standard Class
502,US-2016-105578,MY-17380,FUR-CH-10001215,5/30/2016,6/4/2016,Standard Class
503,US-2016-105578,MY-17380,OFF-BI-10000831,5/30/2016,6/4/2016,Standard Class
504,US-2016-105578,MY-17380,OFF-PA-10000357,5/30/2016,6/4/2016,Standard Class
505,CA-2017-134978,EB-13705,OFF-BI-10003274,11/12/2017,11/15/2017,Second Class
506,CA-2015-145352,CM-12385,OFF-AR-10001662,3/16/2015,3/22/2015,Standard Class
507,CA-2015-145352,CM-12385,OFF-AR-10003856,3/16/2015,3/22/2015,Standard Class
508,CA-2015-145352,CM-12385,OFF-ST-10001228,3/16/2015,3/22/2015,Standard Class
509,CA-2015-145352,CM-12385,OFF-BI-10003527,3/16/2015,3/22/2015,Standard Class
510,CA-2017-135307,LS-17245,FUR-FU-10001290,11/26/2017,11/27/2017,First Class
511,CA-2017-135307,LS-17245,TEC-AC-10002399,11/26/2017,11/27/2017,First Class
512,CA-2016-106341,LF-17185,OFF-AR-10002053,10/20/2016,10/23/2016,First Class
513,CA-2017-163405,BN-11515,OFF-AR-10003811,12/21/2017,12/25/2017,Standard Class
514,CA-2017-163405,BN-11515,OFF-AR-10001246,12/21/2017,12/25/2017,Standard Class
515,CA-2017-127432,AD-10180,TEC-CO-10003236,1/22/2017,1/27/2017,Standard Class
516,CA-2017-127432,AD-10180,OFF-ST-10004507,1/22/2017,1/27/2017,Standard Class
517,CA-2017-127432,AD-10180,OFF-PA-10001667,1/22/2017,1/27/2017,Standard Class
518,CA-2017-127432,AD-10180,OFF-ST-10004459,1/22/2017,1/27/2017,Standard Class
519,CA-2015-157812,DB-13210,TEC-AC-10000171,3/22/2015,3/26/2015,Standard Class
520,CA-2015-157812,DB-13210,OFF-ST-10000736,3/22/2015,3/26/2015,Standard Class
521,CA-2015-157812,DB-13210,OFF-BI-10000285,3/22/2015,3/26/2015,Standard Class
522,CA-2017-145142,MC-17605,FUR-TA-10001857,1/23/2017,1/25/2017,First Class
523,US-2016-139486,LH-17155,TEC-PH-10003555,5/21/2016,5/23/2016,First Class
524,US-2016-139486,LH-17155,TEC-AC-10003832,5/21/2016,5/23/2016,First Class
525,CA-2015-158792,BD-11605,OFF-FA-10002815,12/26/2015,1/2/2016,Standard Class
526,CA-2017-113558,PH-18790,FUR-CH-10003379,10/21/2017,10/26/2017,Standard Class
527,CA-2017-113558,PH-18790,FUR-FU-10001756,10/21/2017,10/26/2017,Standard Class
528,US-2015-138303,MG-18145,OFF-ST-10004963,9/3/2015,9/7/2015,Standard Class
529,US-2015-138303,MG-18145,OFF-SU-10002881,9/3/2015,9/7/2015,Standard Class
530,US-2015-138303,MG-18145,OFF-EN-10001335,9/3/2015,9/7/2015,Standard Class
531,CA-2015-102848,KB-16240,FUR-CH-10000595,11/7/2015,11/9/2015,Second Class
532,US-2017-129441,JC-15340,FUR-FU-10000448,9/7/2017,9/11/2017,Standard Class
533,CA-2016-168753,RL-19615,TEC-PH-10000984,5/29/2016,6/1/2016,Second Class
534,CA-2016-168753,RL-19615,OFF-BI-10002557,5/29/2016,6/1/2016,Second Class
535,CA-2016-126613,AA-10375,OFF-ST-10001325,7/10/2016,7/16/2016,Standard Class
536,US-2017-122637,EP-13915,OFF-BI-10002429,9/3/2017,9/8/2017,Second Class
537,CA-2015-147851,MP-17470,OFF-BI-10004528,12/3/2015,12/8/2015,Standard Class
538,CA-2015-134894,DK-12985,OFF-AP-10001271,12/7/2015,12/11/2015,Standard Class
539,CA-2015-134894,DK-12985,FUR-CH-10002647,12/7/2015,12/11/2015,Standard Class
540,CA-2014-140795,BD-11500,TEC-AC-10001432,2/1/2014,2/3/2014,First Class
541,CA-2016-136924,ES-14080,TEC-PH-10002262,7/14/2016,7/17/2016,First Class
542,US-2015-120161,LM-17065,OFF-ST-10001809,12/18/2015,12/23/2015,Standard Class
543,CA-2014-103849,PG-18895,TEC-AC-10001465,5/11/2014,5/16/2014,Standard Class
544,CA-2014-103849,PG-18895,TEC-PH-10002597,5/11/2014,5/16/2014,Standard Class
545,CA-2014-103849,PG-18895,FUR-FU-10000723,5/11/2014,5/16/2014,Standard Class
546,CA-2017-162929,AS-10135,OFF-BI-10000404,11/19/2017,11/22/2017,First Class
547,CA-2017-162929,AS-10135,OFF-PA-10002986,11/19/2017,11/22/2017,First Class
548,CA-2015-113173,DK-13225,OFF-ST-10000604,11/15/2015,11/17/2015,Second Class
549,CA-2015-113173,DK-13225,OFF-BI-10004738,11/15/2015,11/17/2015,Second Class
550,CA-2015-113173,DK-13225,OFF-SU-10001935,11/15/2015,11/17/2015,Second Class
551,CA-2016-136406,BD-11320,FUR-CH-10002024,4/15/2016,4/17/2016,Second Class
552,CA-2017-112774,RC-19960,FUR-FU-10003039,9/11/2017,9/12/2017,First Class
553,CA-2017-101945,GT-14710,OFF-FA-10004248,11/24/2017,11/28/2017,Standard Class
554,CA-2017-100650,DK-13225,OFF-ST-10001780,6/29/2017,7/3/2017,Second Class
555,CA-2014-155852,AJ-10945,OFF-AR-10003560,3/3/2014,3/7/2014,Second Class
556,CA-2016-113243,OT-18730,OFF-LA-10001297,6/10/2016,6/15/2016,Standard Class
557,CA-2016-113243,OT-18730,FUR-TA-10004256,6/10/2016,6/15/2016,Standard Class
558,CA-2016-113243,OT-18730,OFF-PA-10003441,6/10/2016,6/15/2016,Standard Class
559,CA-2017-118731,LP-17080,FUR-FU-10003347,11/20/2017,11/22/2017,Second Class
560,CA-2017-118731,LP-17080,OFF-BI-10000069,11/20/2017,11/22/2017,Second Class
561,CA-2014-145576,CA-12775,OFF-AP-10003914,9/14/2014,9/18/2014,Second Class
562,CA-2014-145576,CA-12775,FUR-FU-10004020,9/14/2014,9/18/2014,Second Class
563,CA-2015-130736,JF-15490,OFF-FA-10003467,12/7/2015,12/9/2015,First Class
564,CA-2015-130736,JF-15490,OFF-LA-10000634,12/7/2015,12/9/2015,First Class
565,CA-2017-137099,FP-14320,TEC-PH-10002496,12/7/2017,12/10/2017,First Class
566,CA-2017-156951,EB-13840,OFF-PA-10004530,10/1/2017,10/8/2017,Standard Class
567,CA-2017-156951,EB-13840,OFF-BI-10001107,10/1/2017,10/8/2017,Standard Class
568,CA-2017-156951,EB-13840,OFF-PA-10004451,10/1/2017,10/8/2017,Standard Class
569,CA-2017-156951,EB-13840,FUR-CH-10004997,10/1/2017,10/8/2017,Standard Class
570,CA-2017-164826,JF-15415,OFF-LA-10001297,12/28/2017,1/4/2018,Standard Class
571,CA-2017-164826,JF-15415,OFF-FA-10000585,12/28/2017,1/4/2018,Standard Class
572,CA-2017-164826,JF-15415,OFF-BI-10001922,12/28/2017,1/4/2018,Standard Class
573,CA-2017-164826,JF-15415,TEC-PH-10000347,12/28/2017,1/4/2018,Standard Class
574,CA-2016-127250,SF-20200,OFF-AR-10003394,11/3/2016,11/7/2016,Standard Class
575,CA-2015-149713,TG-21640,OFF-PA-10004530,9/18/2015,9/22/2015,Second Class
576,CA-2015-149713,TG-21640,OFF-PA-10001450,9/18/2015,9/22/2015,Second Class
